DEPT,GR,RT,RHO,NPHI
3232.46594,54.0683,1.2009,2.0512,0.3715
3232.8845,53.2196,1.1763,2.0575,0.363
3233.30304,52.3993,1.1561,2.0556,0.3607
3233.72156,52.0314,1.1417,2.049,0.365
3234.1400599999997,52.3733,1.1307,2.0394,0.3714
3234.55854,54.0887,1.1201,2.0271,0.378
3234.977,54.9059,1.1103,2.0162,0.3742
3235.39544,53.3371,1.1047,2.0088,0.3597
3235.8138599999997,52.431,1.0993,2.0066,0.3601
3236.2322599999998,52.3803,1.097,2.0028,0.3691
3236.65064,52.8467,1.0965,1.9912,0.3835
3237.069,53.5469,1.0965,1.98,0.4148
3237.48734,54.5114,1.0966,1.9736,0.4211
3237.90566,55.553,1.0967,1.9701,0.4145
3238.3239599999997,56.7111,1.0979,1.9725,0.4047
3238.74224,58.084,1.0995,1.9806,0.3967
3239.1605,59.8322,1.1012,1.9848,0.3917
3239.57874,61.1866,1.1034,1.9789,0.3896
3239.99696,59.9068,1.1036,1.9657,0.4024
3240.41516,62.6815,1.1025,1.9552,0.419
3240.8333399999997,64.1539,1.1007,1.9525,0.4197
3241.2515,64.4541,1.095,1.9696,0.4043
3241.66964,64.3472,1.081,1.9911,0.3944
3242.08776,63.293,1.0667,1.9976,0.3879
3242.5058599999998,61.4958,1.0549,1.9882,0.3839
3242.92394,58.2976,1.0464,1.9769,0.3907
3243.342,53.8397,1.0386,1.9723,0.4005
3243.76004,49.3106,1.0336,1.9909,0.4073
3244.1780599999997,45.9465,1.0305,1.9975,0.4018
3244.59606,43.7783,1.0281,2.004,0.3866
3245.01404,42.5033,1.0271,2.0105,0.3744
3245.432,41.7883,1.0251,2.001,0.362
3245.84994,41.7223,1.02,1.9861,0.3484
3246.26786,42.315,1.0132,1.9703,0.3548
3246.68576,44.0659,1.0057,1.9538,0.368
3247.10364,49.0647,1.0001,1.9598,0.3812
3247.5215,54.6205,0.9982,1.9854,0.3969
3247.93934,59.148,1.0003,2.0223,0.4162
3248.35716,62.438,1.0089,2.0552,0.4319
3248.7749599999997,65.2992,1.0252,2.0426,0.4427
3249.19274,68.0469,1.0508,2.0181,0.4344
3249.6105,69.7371,1.0781,1.9925,0.4278
3250.02824,70.6786,1.0963,1.9729,0.4249
3250.44596,70.9792,1.0972,1.9616,0.4284
3250.8636599999995,71.2438,1.0836,1.9889,0.4363
3251.28134,73.151,1.0704,2.016,0.4427
3251.699,76.5354,1.0637,2.0264,0.4415
3252.1166399999997,80.7883,1.0708,2.0136,0.4277
3252.53426,84.8732,1.0884,2.001,0.4079
3252.9518599999997,84.5452,1.1189,1.9906,0.3823
3253.36944,83.4589,1.1539,1.9867,0.3518
3253.787,81.9316,1.1919,1.9987,0.3577
3254.20454,80.0086,1.2428,2.0128,0.3788
3254.62206,78.1481,1.304,2.0252,0.4012
3255.03956,79.3489,1.3808,2.0339,0.421
3255.45704,82.0311,1.4469,2.0581,0.416
3255.8745,84.6818,1.4793,2.1006,0.4078
3256.29194,86.758,1.4922,2.1522,0.412
3256.70936,88.2094,1.443,2.1851,0.4259
3257.12676,87.9116,1.3763,2.2086,0.4491
3257.5441399999995,87.3479,1.3072,2.2212,0.4756
3257.9615,87.5886,1.2513,2.2203,0.5007
3258.37884,89.3052,1.2148,2.2069,0.524
3258.79616,91.8162,1.2176,2.1937,0.5158
3259.21346,94.3555,1.2427,2.1871,0.4937
3259.6307399999996,94.1009,1.2723,2.1877,0.4745
3260.048,91.1651,1.3048,2.1936,0.4599
3260.46524,88.8412,1.3324,2.2003,0.4706
3260.88246,89.8944,1.359,2.2086,0.4798
3261.29966,92.4091,1.3854,2.2111,0.487
3261.7168399999996,94.9211,1.4118,2.2013,0.4917
3262.1339999999996,97.0847,1.4234,2.1868,0.494
3262.55114,96.0383,1.4275,2.1743,0.4942
3262.96826,93.4658,1.413,2.1708,0.4919
3263.38536,90.959,1.3917,2.1712,0.4999
3263.80244,88.8539,1.365,2.1777,0.5073
3264.2194999999997,87.5809,1.3289,2.1889,0.5121
3264.63654,86.7898,1.3021,2.2033,0.4992
3265.05356,86.6134,1.2781,2.2123,0.4833
3265.47056,86.9153,1.2382,2.2013,0.4726
3265.88754,87.6514,1.2053,2.1819,0.4763
3266.3044999999997,88.5598,1.1795,2.1634,0.4865
3266.72144,87.5289,1.1674,2.1484,0.4967
3267.13836,86.7747,1.162,2.1346,0.506
3267.55526,87.2234,1.1607,2.1419,0.5131
3267.9721400000003,88.7417,1.1687,2.1747,0.5081
3268.3889999999997,90.3987,1.1739,2.1957,0.4939
3268.80584,90.9878,1.1759,2.2019,0.4824
3269.22266,92.2443,1.17,2.1937,0.4935
3269.63946,94.2565,1.1526,2.1859,0.5047
3270.05624,95.528,1.1354,2.1854,0.5091
3270.4729999999995,94.7092,1.124,2.1949,0.4931
3270.8897399999996,92.697,1.1173,2.2087,0.4819
3271.30646,90.603,1.1148,2.2208,0.4808
3271.72316,89.1423,1.1159,2.218,0.4916
3272.1398400000003,88.4918,1.1223,2.1998,0.4993
3272.5565,88.4127,1.1322,2.1809,0.5032
3272.9731399999996,89.2719,1.1423,2.1679,0.5045
3273.38976,90.4704,1.1509,2.1702,0.5044
3273.80636,92.2065,1.1557,2.1815,0.502
3274.22294,94.0671,1.1569,2.1912,0.5046
3274.6395,95.2197,1.1512,2.1942,0.5095
3275.05604,95.2935,1.1366,2.1868,0.5104
3275.4725599999997,94.0673,1.113,2.1706,0.5076
3275.88906,93.3376,1.0915,2.152,0.5003
3276.30554,94.5372,1.0794,2.1402,0.4924
3276.722,96.5504,1.0743,2.1509,0.4856
3277.1384399999997,95.3618,1.0737,2.1707,0.5148
3277.5548599999997,92.6657,1.0892,2.1958,0.5695
3277.97126,90.3666,1.1106,2.2179,0.5741
3278.38764,89.6502,1.1363,2.2401,0.557
3278.804,90.4831,1.1675,2.2608,0.5378
3279.22034,92.4348,1.2004,2.2384,0.5167
3279.6366599999997,93.5791,1.2303,2.221,0.4977
3280.05296,93.4896,1.2403,2.2109,0.4939
3280.46924,92.5162,1.2217,2.2072,0.4942
3280.8855,91.253,1.1799,2.2071,0.4927
3281.3017400000003,89.844,1.1395,2.21,0.4977
3281.7179599999995,88.4921,1.1214,2.2158,0.5119
3282.13416,87.5438,1.1292,2.2193,0.5275
3282.55034,87.3658,1.1467,2.2157,0.5233
3282.9665,87.7802,1.1572,2.2098,0.5129
